Latitude;Longitude;Time;Date;Wind_Speed;Wind_Dir;Temp;RH;BP;Rain;SO2;PM10;PM2_5;PM10_PM2_5;CO;NO;NOx;NO2
50.55567416;30.26580471;00:05:30;2024-06-01;2.42;223.49;14.8;82.55;1006.6;0.0;4.68;0.0;0.0;0.0;0.65;2.72;1.43;-1.29
50.55567416;30.26580471;00:05:40;2024-06-01;2.43;223.6;14.8;82.6;1006.6;0.0;4.69;0.0;0.0;0.0;0.65;2.72;1.44;-1.28
50.55567416;30.26580471;00:05:50;2024-06-01;2.43;223.71;14.8;82.65;1006.6;0.0;4.69;0.0;0.0;0.0;0.65;2.72;1.45;-1.28
50.55567416;30.26580471;00:06:00;2024-06-01;2.44;223.82;14.8;82.7;1006.6;0.0;4.69;0.0;0.0;0.0;0.65;2.72;1.45;-1.27
50.55567416;30.26580471;00:06:10;2024-06-01;2.45;223.93;14.8;82.75;1006.6;0.0;4.69;0.0;0.0;0.0;0.65;2.72;1.46;-1.26
50.55567416;30.26580471;00:06:20;2024-06-01;2.45;224.04;14.8;82.8;1006.6;0.0;4.7;0.0;0.0;0.0;0.64;2.72;1.47;-1.26
50.55567416;30.26580471;00:06:30;2024-06-01;2.46;224.16;14.8;82.85;1006.6;0.0;4.7;0.0;0.0;0.0;0.64;2.73;1.47;-1.25
50.55567416;30.26580471;00:06:40;2024-06-01;2.47;224.27;14.8;82.9;1006.6;0.0;4.7;0.0;0.0;0.0;0.64;2.73;1.48;-1.25
50.55567416;30.26580471;00:06:50;2024-06-01;2.47;224.38;14.8;82.95;1006.6;0.0;4.71;0.0;0.0;0.0;0.64;2.73;1.49;-1.24
50.55567416;30.26580471;00:07:00;2024-06-01;2.48;224.49;14.8;83.0;1006.6;0.0;4.71;0.0;0.0;0.0;0.64;2.73;1.49;-1.24
50.55567416;30.26580471;00:07:10;2024-06-01;2.49;224.6;14.8;83.05;1006.6;0.0;4.71;0.0;0.0;0.0;0.64;2.73;1.5;-1.23
50.55567416;30.26580471;00:07:20;2024-06-01;2.49;224.71;14.8;83.1;1006.6;0.0;4.71;0.0;0.0;0.0;0.64;2.73;1.51;-1.22
50.55567416;30.26580471;00:07:30;2024-06-01;2.5;224.82;14.8;83.15;1006.6;0.0;4.72;0.0;0.0;0.0;0.64;2.73;1.51;-1.22
50.55567416;30.26580471;00:07:40;2024-06-01;2.51;224.94;14.8;83.2;1006.6;0.0;4.72;0.0;0.0;0.0;0.64;2.73;1.52;-1.21
50.55567416;30.26580471;00:07:50;2024-06-01;2.51;225.05;14.8;83.25;1006.6;0.0;4.72;0.0;0.0;0.0;0.64;2.73;1.53;-1.21
50.55567416;30.26580471;00:08:00;2024-06-01;2.52;225.16;14.8;83.3;1006.6;0.0;4.73;0.0;0.0;0.0;0.64;2.74;1.54;-1.2
50.55567416;30.26580471;00:08:10;2024-06-01;2.53;225.27;14.8;83.35;1006.6;0.0;4.73;0.0;0.0;0.0;0.64;2.74;1.54;-1.19
50.55567416;30.26580471;00:08:20;2024-06-01;2.53;225.38;14.8;83.4;1006.6;0.0;4.73;0.0;0.0;0.0;0.64;2.74;1.55;-1.19
50.55567416;30.26580471;00:08:30;2024-06-01;2.54;225.5;14.8;83.45;1006.6;0.0;4.73;0.0;0.0;0.0;0.64;2.74;1.56;-1.18
50.55567416;30.26580471;00:08:40;2024-06-01;2.55;225.61;14.8;83.5;1006.6;0.0;4.74;0.0;0.0;0.0;0.64;2.74;1.56;-1.18
50.55567416;30.26580471;00:08:50;2024-06-01;2.55;225.72;14.8;83.55;1006.6;0.0;4.74;0.0;0.0;0.0;0.63;2.74;1.57;-1.17
50.55567416;30.26580471;00:09:00;2024-06-01;2.56;225.83;14.8;83.6;1006.6;0.0;4.74;0.0;0.0;0.0;0.63;2.74;1.58;-1.17
50.55567416;30.26580471;00:09:10;2024-06-01;2.57;225.94;14.8;83.65;1006.6;0.0;4.75;0.0;0.0;0.0;0.63;2.74;1.59;-1.16
50.55567416;30.26580471;00:09:20;2024-06-01;2.57;226.05;14.8;83.7;1006.6;0.0;4.75;0.0;0.0;0.0;0.63;2.75;1.59;-1.15
50.55567416;30.26580471;00:09:30;2024-06-01;2.58;226.16;14.8;83.75;1006.6;0.0;4.75;0.0;0.0;0.0;0.63;2.75;1.6;-1.15
50.55567416;30.26580471;00:09:40;2024-06-01;2.59;226.28;14.8;83.8;1006.6;0.0;4.75;0.0;0.0;0.0;0.63;2.75;1.61;-1.14
50.55567416;30.26580471;00:09:50;2024-06-01;2.59;226.39;14.8;83.85;1006.6;0.0;4.76;0.0;0.0;0.0;0.63;2.75;1.61;-1.14
50.55567416;30.26580471;00:10:00;2024-06-01;2.6;226.5;14.8;83.9;1006.6;0.0;4.76;0.0;0.0;0.0;0.63;2.75;1.62;-1.13
50.55567416;30.26580471;00:10:10;2024-06-01;2.57;227.19;14.8;83.98;1006.6;0.0;4.76;0.0;0.0;0.0;0.63;2.75;1.6;-1.14
50.55567416;30.26580471;00:10:20;2024-06-01;2.54;227.88;14.8;84.06;1006.6;0.0;4.76;0.0;0.0;0.0;0.63;2.74;1.59;-1.15
50.55567416;30.26580471;00:10:30;2024-06-01;2.5;228.57;14.8;84.14;1006.61;0.0;4.76;0.0;0.0;0.0;0.63;2.74;1.57;-1.17
50.55567416;30.26580471;00:10:40;2024-06-01;2.47;229.26;14.8;84.22;1006.61;0.0;4.76;0.0;0.0;0.0;0.63;2.74;1.56;-1.18
50.55567416;30.26580471;00:10:50;2024-06-01;2.44;229.95;14.8;84.3;1006.61;0.0;4.76;0.0;0.0;0.0;0.63;2.73;1.54;-1.19
50.55567416;30.26580471;00:11:00;2024-06-01;2.41;230.64;14.8;84.38;1006.61;0.0;4.76;0.0;0.0;0.0;0.63;2.73;1.53;-1.2
50.55567416;30.26580471;00:11:10;2024-06-01;2.38;231.33;14.8;84.46;1006.61;0.0;4.76;0.0;0.0;0.0;0.63;2.73;1.51;-1.22
50.55567416;30.26580471;00:11:20;2024-06-01;2.35;232.02;14.8;84.54;1006.61;0.0;4.77;0.0;0.0;0.0;0.63;2.72;1.49;-1.23
50.55567416;30.26580471;00:11:30;2024-06-01;2.31;232.71;14.8;84.62;1006.62;0.0;4.77;0.0;0.0;0.0;0.63;2.72;1.48;-1.24
50.55567416;30.26580471;00:11:40;2024-06-01;2.28;233.4;14.8;84.7;1006.62;0.0;4.77;0.0;0.0;0.0;0.63;2.72;1.46;-1.25
50.55567416;30.26580471;00:11:50;2024-06-01;2.25;234.09;14.8;84.78;1006.62;0.0;4.77;0.0;0.0;0.0;0.63;2.72;1.45;-1.27
50.55567416;30.26580471;00:12:00;2024-06-01;2.22;234.78;14.8;84.86;1006.62;0.0;4.77;0.0;0.0;0.0;0.63;2.71;1.43;-1.28
50.55567416;30.26580471;00:12:10;2024-06-01;2.19;235.47;14.8;84.94;1006.62;0.0;4.77;0.0;0.0;0.0;0.63;2.71;1.42;-1.29
50.55567416;30.26580471;00:12:20;2024-06-01;2.16;236.16;14.8;85.02;1006.62;0.0;4.77;0.0;0.0;0.0;0.63;2.71;1.4;-1.3
50.55567416;30.26580471;00:12:30;2024-06-01;2.12;236.85;14.8;85.1;1006.62;0.0;4.77;0.0;0.0;0.0;0.62;2.7;1.39;-1.31
50.55567416;30.26580471;00:12:40;2024-06-01;2.09;237.54;14.8;85.18;1006.63;0.0;4.77;0.0;0.0;0.0;0.62;2.7;1.37;-1.33
50.55567416;30.26580471;00:12:50;2024-06-01;2.06;238.23;14.8;85.26;1006.63;0.0;4.77;0.0;0.0;0.0;0.62;2.7;1.35;-1.34
50.55567416;30.26580471;00:13:00;2024-06-01;2.03;238.92;14.8;85.34;1006.63;0.0;4.77;0.0;0.0;0.0;0.62;2.69;1.34;-1.35
50.55567416;30.26580471;00:13:10;2024-06-01;2.0;239.61;14.8;85.42;1006.63;0.0;4.77;0.0;0.0;0.0;0.62;2.69;1.32;-1.36
50.55567416;30.26580471;00:13:20;2024-06-01;1.97;240.3;14.8;85.5;1006.63;0.0;4.77;0.0;0.0;0.0;0.62;2.69;1.31;-1.38
50.55567416;30.26580471;00:13:30;2024-06-01;1.94;240.99;14.8;85.58;1006.63;0.0;4.77;0.0;0.0;0.0;0.62;2.68;1.29;-1.39
50.55567416;30.26580471;00:13:40;2024-06-01;1.9;241.68;14.8;85.66;1006.64;0.0;4.77;0.0;0.0;0.0;0.62;2.68;1.28;-1.4
50.55567416;30.26580471;00:13:50;2024-06-01;1.87;242.37;14.8;85.74;1006.64;0.0;4.78;0.0;0.0;0.0;0.62;2.68;1.26;-1.41
50.55567416;30.26580471;00:14:00;2024-06-01;1.84;243.06;14.8;85.82;1006.64;0.0;4.78;0.0;0.0;0.0;0.62;2.67;1.24;-1.43
50.55567416;30.26580471;00:14:10;2024-06-01;1.81;243.75;14.8;85.9;1006.64;0.0;4.78;0.0;0.0;0.0;0.62;2.67;1.23;-1.44
50.55567416;30.26580471;00:14:20;2024-06-01;1.78;244.44;14.8;85.98;1006.64;0.0;4.78;0.0;0.0;0.0;0.62;2.67;1.21;-1.45
50.55567416;30.26580471;00:14:30;2024-06-01;1.75;245.13;14.8;86.06;1006.64;0.0;4.78;0.0;0.0;0.0;0.62;2.66;1.2;-1.46
50.55567416;30.26580471;00:14:40;2024-06-01;1.71;245.82;14.8;86.14;1006.65;0.0;4.78;0.0;0.0;0.0;0.62;2.66;1.18;-1.48
50.55567416;30.26580471;00:14:50;2024-06-01;1.68;246.51;14.8;86.22;1006.65;0.0;4.78;0.0;0.0;0.0;0.62;2.66;1.17;-1.49
50.55567416;30.26580471;00:15:00;2024-06-01;1.65;247.2;14.8;86.3;1006.65;0.0;4.78;0.0;0.0;0.0;0.62;2.65;1.15;-1.5
50.55567416;30.26580471;00:15:10;2024-06-01;1.62;247.89;14.8;86.38;1006.65;0.0;4.78;0.0;0.0;0.0;0.62;2.65;1.13;-1.51
50.55567416;30.26580471;00:15:20;2024-06-01;1.59;248.58;14.8;86.46;1006.65;0.0;4.78;0.0;0.0;0.0;0.62;2.65;1.12;-1.52
50.55567416;30.26580471;00:15:30;2024-06-01;1.55;249.27;14.8;86.54;1006.65;0.0;4.78;0.0;0.0;0.0;0.62;2.65;1.1;-1.54
50.55567416;30.26580471;00:15:40;2024-06-01;1.52;249.96;14.8;86.62;1006.66;0.0;4.78;0.0;0.0;0.0;0.62;2.64;1.09;-1.55
50.55567416;30.26580471;00:15:50;2024-06-01;1.49;250.65;14.8;86.7;1006.66;0.0;4.78;0.0;0.0;0.0;0.62;2.64;1.07;-1.56
50.55567416;30.26580471;00:16:00;2024-06-01;1.46;251.34;14.8;86.78;1006.66;0.0;4.78;0.0;0.0;0.0;0.62;2.64;1.06;-1.57
50.55567416;30.26580471;00:16:10;2024-06-01;1.43;252.03;14.8;86.86;1006.66;0.0;4.78;0.0;0.0;0.0;0.62;2.63;1.04;-1.59
50.55567416;30.26580471;00:16:20;2024-06-01;1.4;252.72;14.8;86.94;1006.66;0.0;4.79;0.0;0.0;0.0;0.62;2.63;1.02;-1.6
50.55567416;30.26580471;00:16:30;2024-06-01;1.36;253.41;14.8;87.02;1006.66;0.0;4.79;0.0;0.0;0.0;0.62;2.63;1.01;-1.61
50.55567416;30.26580471;00:16:40;2024-06-01;1.33;254.1;14.8;87.1;1006.67;0.0;4.79;0.0;0.0;0.0;0.62;2.62;0.99;-1.62
50.55567416;30.26580471;00:16:50;2024-06-01;1.3;254.79;14.8;87.18;1006.67;0.0;4.79;0.0;0.0;0.0;0.62;2.62;0.98;-1.64
50.55567416;30.26580471;00:17:00;2024-06-01;1.27;255.48;14.8;87.26;1006.67;0.0;4.79;0.0;0.0;0.0;0.62;2.62;0.96;-1.65
50.55567416;30.26580471;00:17:10;2024-06-01;1.24;256.17;14.8;87.34;1006.67;0.0;4.79;0.0;0.0;0.0;0.62;2.61;0.95;-1.66
50.55567416;30.26580471;00:17:20;2024-06-01;1.21;256.86;14.8;87.42;1006.67;0.0;4.79;0.0;0.0;0.0;0.62;2.61;0.93;-1.67
50.55567416;30.26580471;00:17:30;2024-06-01;1.18;257.55;14.8;87.5;1006.67;0.0;4.79;0.0;0.0;0.0;0.61;2.61;0.92;-1.69
50.55567416;30.26580471;00:17:40;2024-06-01;1.14;258.24;14.8;87.58;1006.68;0.0;4.79;0.0;0.0;0.0;0.61;2.6;0.9;-1.7
50.55567416;30.26580471;00:17:50;2024-06-01;1.11;258.93;14.8;87.66;1006.68;0.0;4.79;0.0;0.0;0.0;0.61;2.6;0.88;-1.71
50.55567416;30.26580471;00:18:00;2024-06-01;1.08;259.62;14.8;87.74;1006.68;0.0;4.79;0.0;0.0;0.0;0.61;2.6;0.87;-1.72
50.55567416;30.26580471;00:18:10;2024-06-01;1.05;260.31;14.8;87.82;1006.68;0.0;4.79;0.0;0.0;0.0;0.61;2.59;0.85;-1.73
50.55567416;30.26580471;00:18:20;2024-06-01;1.02;261.0;14.8;87.9;1006.68;0.0;4.79;0.0;0.0;0.0;0.61;2.59;0.84;-1.75
50.55567416;30.26580471;00:18:30;2024-06-01;0.98;261.69;14.8;87.98;1006.68;0.0;4.79;0.0;0.0;0.0;0.61;2.59;0.82;-1.76
50.55567416;30.26580471;00:18:40;2024-06-01;0.95;262.38;14.8;88.06;1006.69;0.0;4.79;0.0;0.0;0.0;0.61;2.59;0.81;-1.77
50.55567416;30.26580471;00:18:50;2024-06-01;0.92;263.07;14.8;88.14;1006.69;0.0;4.8;0.0;0.0;0.0;0.61;2.58;0.79;-1.78
50.55567416;30.26580471;00:19:00;2024-06-01;0.89;263.76;14.8;88.22;1006.69;0.0;4.8;0.0;0.0;0.0;0.61;2.58;0.77;-1.8
50.55567416;30.26580471;00:19:10;2024-06-01;0.86;264.45;14.8;88.3;1006.69;0.0;4.8;0.0;0.0;0.0;0.61;2.58;0.76;-1.81
50.55567416;30.26580471;00:19:20;2024-06-01;0.83;265.14;14.8;88.38;1006.69;0.0;4.8;0.0;0.0;0.0;0.61;2.57;0.74;-1.82
50.55567416;30.26580471;00:19:30;2024-06-01;0.79;265.83;14.8;88.46;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.57;0.73;-1.83
50.55567416;30.26580471;00:19:40;2024-06-01;0.76;266.52;14.8;88.54;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.57;0.71;-1.85
50.55567416;30.26580471;00:19:50;2024-06-01;0.73;267.21;14.8;88.62;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.56;0.7;-1.86
50.55567416;30.26580471;00:20:00;2024-06-01;0.7;267.9;14.8;88.7;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.56;0.68;-1.87
50.55567416;30.26580471;00:20:10;2024-06-01;0.69;266.88;14.8;88.72;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.56;0.68;-1.87
50.55567416;30.26580471;00:20:20;2024-06-01;0.69;265.85;14.8;88.74;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.56;0.68;-1.87
50.55567416;30.26580471;00:20:30;2024-06-01;0.68;264.82;14.8;88.77;1006.7;0.0;4.8;0.0;0.0;0.0;0.61;2.56;0.69;-1.86
50.55567416;30.26580471;00:20:40;2024-06-01;0.68;263.8;14.8;88.79;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.69;-1.86
50.55567416;30.26580471;00:20:50;2024-06-01;0.67;262.77;14.8;88.81;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.69;-1.86
50.55567416;30.26580471;00:21:00;2024-06-01;0.67;261.75;14.8;88.83;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.69;-1.86
50.55567416;30.26580471;00:21:10;2024-06-01;0.66;260.73;14.8;88.85;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.69;-1.86
50.55567416;30.26580471;00:21:20;2024-06-01;0.66;259.7;14.8;88.87;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.69;-1.86
50.55567416;30.26580471;00:21:30;2024-06-01;0.65;258.67;14.8;88.89;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.7;-1.85
50.55567416;30.26580471;00:21:40;2024-06-01;0.65;257.65;14.8;88.92;1006.7;0.0;4.79;0.0;0.0;0.0;0.61;2.56;0.7;-1.85
50.55567416;30.26580471;00:21:50;2024-06-01;0.65;256.62;14.8;88.94;1006.7;0.0;4.78;0.0;0.0;0.0;0.61;2.56;0.7;-1.85
50.55567416;30.26580471;00:22:00;2024-06-01;0.64;255.6;14.8;88.96;1006.7;0.0;4.78;0.0;0.0;0.0;0.61;2.56;0.7;-1.85
50.55567416;30.26580471;00:22:10;2024-06-01;0.64;254.57;14.8;88.98;1006.7;0.0;4.78;0.0;0.0;0.0;0.61;2.56;0.7;-1.85
50.55567416;30.26580471;00:22:20;2024-06-01;0.63;253.55;14.8;89.0;1006.7;0.0;4.78;0.0;0.0;0.0;0.61;2.56;0.7;-1.85
50.55567416;30.26580471;00:22:30;2024-06-01;0.62;252.53;14.8;89.03;1006.7;0.0;4.78;0.0;0.0;0.0;0.61;2.56;0.71;-1.84
50.55567416;30.26580471;00:22:40;2024-06-01;0.62;251.5;14.8;89.05;1006.7;0.0;4.78;0.0;0.0;0.0;0.61;2.56;0.71;-1.84
50.55567416;30.26580471;00:22:50;2024-06-01;0.61;250.47;14.8;89.07;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.71;-1.84
50.55567416;30.26580471;00:23:00;2024-06-01;0.61;249.45;14.8;89.09;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.71;-1.84
50.55567416;30.26580471;00:23:10;2024-06-01;0.6;248.43;14.8;89.11;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.71;-1.84
50.55567416;30.26580471;00:23:20;2024-06-01;0.6;247.4;14.8;89.13;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.71;-1.84
50.55567416;30.26580471;00:23:30;2024-06-01;0.59;246.38;14.8;89.16;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.72;-1.83
50.55567416;30.26580471;00:23:40;2024-06-01;0.59;245.35;14.8;89.18;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.72;-1.83
50.55567416;30.26580471;00:23:50;2024-06-01;0.58;244.32;14.8;89.2;1006.7;0.0;4.77;0.0;0.0;0.0;0.61;2.56;0.72;-1.83
50.55567416;30.26580471;00:24:00;2024-06-01;0.58;243.3;14.8;89.22;1006.7;0.0;4.76;0.0;0.0;0.0;0.61;2.56;0.72;-1.83
50.55567416;30.26580471;00:24:10;2024-06-01;0.57;242.28;14.8;89.24;1006.7;0.0;4.76;0.0;0.0;0.0;0.61;2.56;0.72;-1.83
50.55567416;30.26580471;00:24:20;2024-06-01;0.57;241.25;14.8;89.26;1006.7;0.0;4.76;0.0;0.0;0.0;0.61;2.56;0.72;-1.83
50.55567416;30.26580471;00:24:30;2024-06-01;0.56;240.22;14.8;89.28;1006.7;0.0;4.76;0.0;0.0;0.0;0.61;2.56;0.73;-1.82
50.55567416;30.26580471;00:24:40;2024-06-01;0.56;239.2;14.8;89.31;1006.7;0.0;4.76;0.0;0.0;0.0;0.61;2.56;0.73;-1.82
50.55567416;30.26580471;00:24:50;2024-06-01;0.55;238.18;14.8;89.33;1006.7;0.0;4.76;0.0;0.0;0.0;0.61;2.56;0.73;-1.82
50.55567416;30.26580471;00:25:00;2024-06-01;0.55;237.15;14.8;89.35;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.56;0.73;-1.82
50.55567416;30.26580471;00:25:10;2024-06-01;0.54;236.12;14.8;89.37;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.55;0.73;-1.82
50.55567416;30.26580471;00:25:20;2024-06-01;0.54;235.1;14.8;89.39;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.55;0.73;-1.82
50.55567416;30.26580471;00:25:30;2024-06-01;0.53;234.07;14.8;89.42;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.55;0.73;-1.81
50.55567416;30.26580471;00:25:40;2024-06-01;0.53;233.05;14.8;89.44;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.55;0.74;-1.81
50.55567416;30.26580471;00:25:50;2024-06-01;0.53;232.03;14.8;89.46;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.55;0.74;-1.81
50.55567416;30.26580471;00:26:00;2024-06-01;0.52;231.0;14.8;89.48;1006.7;0.0;4.75;0.0;0.0;0.0;0.61;2.55;0.74;-1.81
50.55567416;30.26580471;00:26:10;2024-06-01;0.52;229.97;14.8;89.5;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.74;-1.81
50.55567416;30.26580471;00:26:20;2024-06-01;0.51;228.95;14.8;89.52;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.74;-1.81
50.55567416;30.26580471;00:26:30;2024-06-01;0.51;227.93;14.8;89.55;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.74;-1.8
50.55567416;30.26580471;00:26:40;2024-06-01;0.5;226.9;14.8;89.57;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.75;-1.8
50.55567416;30.26580471;00:26:50;2024-06-01;0.49;225.88;14.8;89.59;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.75;-1.8
50.55567416;30.26580471;00:27:00;2024-06-01;0.49;224.85;14.8;89.61;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.75;-1.8
50.55567416;30.26580471;00:27:10;2024-06-01;0.48;223.82;14.8;89.63;1006.7;0.0;4.74;0.0;0.0;0.0;0.61;2.55;0.75;-1.8
50.55567416;30.26580471;00:27:20;2024-06-01;0.48;222.8;14.8;89.65;1006.7;0.0;4.73;0.0;0.0;0.0;0.61;2.55;0.75;-1.8
50.55567416;30.26580471;00:27:30;2024-06-01;0.47;221.78;14.8;89.67;1006.7;0.0;4.73;0.0;0.0;0.0;0.61;2.55;0.76;-1.79
