Latitude;Longitude;Time;Date;Wind_Speed;Wind_Dir;Temp;RH;BP;Rain;SO2;PM10;PM2_5;PM10_PM2_5;CO;NO;NOx;NO2
50.43498;30.51743;00:04:40;2024-06-01;0.65;42.44;14.8;90.0;1006.15;0.0;4.07;60.86;22.97;37.89;1.7;2.6;1.82;-0.77
50.43498;30.51743;00:04:50;2024-06-01;0.65;42.55;14.8;90.0;1006.15;0.0;4.07;60.89;22.99;37.89;1.7;2.6;1.83;-0.77
50.43498;30.51743;00:05:00;2024-06-01;0.65;42.65;14.8;90.0;1006.15;0.0;4.07;60.92;23.02;37.9;1.7;2.6;1.83;-0.77
50.43498;30.51743;00:05:10;2024-06-01;0.65;42.76;14.8;90.0;1006.15;0.0;4.06;60.94;23.04;37.9;1.7;2.6;1.83;-0.77
50.43498;30.51743;00:05:20;2024-06-01;0.65;42.86;14.8;90.0;1006.15;0.0;4.06;60.97;23.06;37.9;1.7;2.6;1.84;-0.77
50.43498;30.51743;00:05:30;2024-06-01;0.66;42.97;14.8;90.0;1006.16;0.0;4.05;60.99;23.09;37.9;1.7;2.6;1.84;-0.76
50.43498;30.51743;00:05:40;2024-06-01;0.66;43.07;14.8;90.0;1006.16;0.0;4.05;61.02;23.11;37.9;1.7;2.6;1.84;-0.76
50.43498;30.51743;00:05:50;2024-06-01;0.66;43.18;14.8;90.0;1006.16;0.0;4.04;61.04;23.13;37.91;1.7;2.6;1.85;-0.76
50.43498;30.51743;00:06:00;2024-06-01;0.66;43.28;14.8;90.0;1006.16;0.0;4.04;61.07;23.16;37.91;1.7;2.6;1.85;-0.76
50.43498;30.51743;00:06:10;2024-06-01;0.66;43.39;14.8;90.0;1006.16;0.0;4.03;61.1;23.18;37.91;1.7;2.6;1.85;-0.75
50.43498;30.51743;00:06:20;2024-06-01;0.66;43.49;14.8;90.0;1006.16;0.0;4.03;61.12;23.21;37.91;1.7;2.61;1.86;-0.75
50.43498;30.51743;00:06:30;2024-06-01;0.67;43.6;14.8;90.0;1006.17;0.0;4.02;61.15;23.23;37.91;1.7;2.61;1.86;-0.75
50.43498;30.51743;00:06:40;2024-06-01;0.67;43.7;14.8;90.0;1006.17;0.0;4.02;61.17;23.25;37.92;1.7;2.61;1.86;-0.75
50.43498;30.51743;00:06:50;2024-06-01;0.67;43.81;14.8;90.0;1006.17;0.0;4.01;61.2;23.28;37.92;1.7;2.61;1.87;-0.74
50.43498;30.51743;00:07:00;2024-06-01;0.67;43.91;14.8;90.0;1006.17;0.0;4.01;61.23;23.3;37.92;1.7;2.61;1.87;-0.74
50.43498;30.51743;00:07:10;2024-06-01;0.67;44.02;14.8;90.0;1006.17;0.0;4.0;61.25;23.32;37.92;1.7;2.61;1.87;-0.74
50.43498;30.51743;00:07:20;2024-06-01;0.67;44.12;14.8;90.0;1006.17;0.0;4.0;61.28;23.35;37.93;1.7;2.61;1.88;-0.74
50.43498;30.51743;00:07:30;2024-06-01;0.68;44.23;14.8;90.0;1006.18;0.0;3.99;61.3;23.37;37.93;1.7;2.61;1.88;-0.74
50.43498;30.51743;00:07:40;2024-06-01;0.68;44.33;14.8;90.0;1006.18;0.0;3.99;61.33;23.4;37.93;1.7;2.61;1.88;-0.73
50.43498;30.51743;00:07:50;2024-06-01;0.68;44.44;14.8;90.0;1006.18;0.0;3.98;61.35;23.42;37.93;1.7;2.61;1.89;-0.73
50.43498;30.51743;00:08:00;2024-06-01;0.68;44.54;14.8;90.0;1006.18;0.0;3.98;61.38;23.44;37.93;1.7;2.61;1.89;-0.73
50.43498;30.51743;00:08:10;2024-06-01;0.68;44.65;14.8;90.0;1006.18;0.0;3.97;61.41;23.47;37.94;1.7;2.61;1.89;-0.73
50.43498;30.51743;00:08:20;2024-06-01;0.68;44.75;14.8;90.0;1006.18;0.0;3.97;61.43;23.49;37.94;1.7;2.61;1.9;-0.72
50.43498;30.51743;00:08:30;2024-06-01;0.69;44.86;14.8;90.0;1006.19;0.0;3.96;61.46;23.52;37.94;1.7;2.61;1.9;-0.72
50.43498;30.51743;00:08:40;2024-06-01;0.69;44.96;14.8;90.0;1006.19;0.0;3.96;61.48;23.54;37.94;1.7;2.61;1.9;-0.72
50.43498;30.51743;00:08:50;2024-06-01;0.69;45.07;14.8;90.0;1006.19;0.0;3.95;61.51;23.56;37.94;1.7;2.62;1.91;-0.72
50.43498;30.51743;00:09:00;2024-06-01;0.69;45.17;14.8;90.0;1006.19;0.0;3.95;61.54;23.59;37.95;1.7;2.62;1.91;-0.71
50.43498;30.51743;00:09:10;2024-06-01;0.69;45.28;14.8;90.0;1006.19;0.0;3.94;61.56;23.61;37.95;1.7;2.62;1.91;-0.71
50.43498;30.51743;00:09:20;2024-06-01;0.69;45.38;14.8;90.0;1006.19;0.0;3.94;61.59;23.63;37.95;1.7;2.62;1.92;-0.71
50.43498;30.51743;00:09:30;2024-06-01;0.7;45.49;14.8;90.0;1006.2;0.0;3.93;61.61;23.66;37.95;1.7;2.62;1.92;-0.71
50.43498;30.51743;00:09:40;2024-06-01;0.7;45.59;14.8;90.0;1006.2;0.0;3.93;61.64;23.68;37.96;1.7;2.62;1.92;-0.7
50.43498;30.51743;00:09:50;2024-06-01;0.7;45.7;14.8;90.0;1006.2;0.0;3.92;61.66;23.71;37.96;1.7;2.62;1.93;-0.7
50.43498;30.51743;00:10:00;2024-06-01;0.7;45.8;14.8;90.0;1006.2;0.0;3.92;61.69;23.73;37.96;1.7;2.62;1.93;-0.7
50.43498;30.51743;00:10:10;2024-06-01;0.7;45.77;14.8;90.0;1006.2;0.0;3.92;61.65;23.72;37.93;1.7;2.62;1.93;-0.7
50.43498;30.51743;00:10:20;2024-06-01;0.71;45.73;14.8;90.0;1006.2;0.0;3.92;61.61;23.7;37.91;1.7;2.62;1.93;-0.7
50.43498;30.51743;00:10:30;2024-06-01;0.71;45.7;14.8;90.0;1006.2;0.0;3.91;61.57;23.69;37.88;1.7;2.62;1.93;-0.71
50.43498;30.51743;00:10:40;2024-06-01;0.71;45.67;14.8;90.0;1006.2;0.0;3.91;61.53;23.68;37.86;1.7;2.62;1.93;-0.71
50.43498;30.51743;00:10:50;2024-06-01;0.72;45.63;14.8;90.0;1006.2;0.0;3.91;61.5;23.66;37.83;1.7;2.63;1.93;-0.71
50.43498;30.51743;00:11:00;2024-06-01;0.72;45.6;14.8;90.0;1006.2;0.0;3.91;61.46;23.65;37.81;1.7;2.63;1.92;-0.71
50.43498;30.51743;00:11:10;2024-06-01;0.72;45.57;14.8;90.0;1006.2;0.0;3.9;61.42;23.63;37.78;1.7;2.63;1.92;-0.71
50.43498;30.51743;00:11:20;2024-06-01;0.73;45.53;14.8;90.0;1006.2;0.0;3.9;61.38;23.62;37.76;1.7;2.63;1.92;-0.72
50.43498;30.51743;00:11:30;2024-06-01;0.73;45.5;14.8;90.0;1006.2;0.0;3.9;61.34;23.61;37.73;1.7;2.63;1.92;-0.72
50.43498;30.51743;00:11:40;2024-06-01;0.73;45.47;14.8;90.0;1006.2;0.0;3.9;61.3;23.59;37.71;1.7;2.63;1.92;-0.72
50.43498;30.51743;00:11:50;2024-06-01;0.74;45.43;14.8;90.0;1006.2;0.0;3.9;61.26;23.58;37.68;1.7;2.63;1.92;-0.72
50.43498;30.51743;00:12:00;2024-06-01;0.74;45.4;14.8;90.0;1006.2;0.0;3.89;61.22;23.57;37.65;1.7;2.63;1.92;-0.72
50.43498;30.51743;00:12:10;2024-06-01;0.74;45.37;14.8;90.0;1006.2;0.0;3.89;61.18;23.55;37.63;1.7;2.64;1.92;-0.73
50.43498;30.51743;00:12:20;2024-06-01;0.75;45.33;14.8;90.0;1006.2;0.0;3.89;61.14;23.54;37.6;1.7;2.64;1.92;-0.73
50.43498;30.51743;00:12:30;2024-06-01;0.75;45.3;14.8;90.0;1006.2;0.0;3.89;61.11;23.53;37.58;1.7;2.64;1.92;-0.73
50.43498;30.51743;00:12:40;2024-06-01;0.75;45.27;14.8;90.0;1006.2;0.0;3.89;61.07;23.51;37.55;1.7;2.64;1.91;-0.73
50.43498;30.51743;00:12:50;2024-06-01;0.76;45.23;14.8;90.0;1006.2;0.0;3.88;61.03;23.5;37.53;1.7;2.64;1.91;-0.73
50.43498;30.51743;00:13:00;2024-06-01;0.76;45.2;14.8;90.0;1006.2;0.0;3.88;60.99;23.48;37.5;1.7;2.64;1.91;-0.74
50.43498;30.51743;00:13:10;2024-06-01;0.76;45.17;14.8;90.0;1006.2;0.0;3.88;60.95;23.47;37.48;1.7;2.64;1.91;-0.74
50.43498;30.51743;00:13:20;2024-06-01;0.77;45.13;14.8;90.0;1006.2;0.0;3.88;60.91;23.46;37.45;1.7;2.64;1.91;-0.74
50.43498;30.51743;00:13:30;2024-06-01;0.77;45.1;14.8;90.0;1006.2;0.0;3.87;60.87;23.44;37.42;1.7;2.64;1.91;-0.74
50.43498;30.51743;00:13:40;2024-06-01;0.77;45.07;14.8;90.0;1006.2;0.0;3.87;60.83;23.43;37.4;1.7;2.65;1.91;-0.74
50.43498;30.51743;00:13:50;2024-06-01;0.78;45.03;14.8;90.0;1006.2;0.0;3.87;60.79;23.42;37.37;1.7;2.65;1.91;-0.75
50.43498;30.51743;00:14:00;2024-06-01;0.78;45.0;14.8;90.0;1006.2;0.0;3.87;60.75;23.4;37.35;1.7;2.65;1.91;-0.75
50.43498;30.51743;00:14:10;2024-06-01;0.78;44.97;14.8;90.0;1006.2;0.0;3.87;60.72;23.39;37.32;1.7;2.65;1.91;-0.75
50.43498;30.51743;00:14:20;2024-06-01;0.79;44.93;14.8;90.0;1006.2;0.0;3.86;60.68;23.37;37.3;1.7;2.65;1.9;-0.75
50.43498;30.51743;00:14:30;2024-06-01;0.79;44.9;14.8;90.0;1006.2;0.0;3.86;60.64;23.36;37.27;1.7;2.65;1.9;-0.75
50.43498;30.51743;00:14:40;2024-06-01;0.79;44.87;14.8;90.0;1006.2;0.0;3.86;60.6;23.35;37.25;1.7;2.65;1.9;-0.76
50.43498;30.51743;00:14:50;2024-06-01;0.8;44.83;14.8;90.0;1006.2;0.0;3.86;60.56;23.33;37.22;1.7;2.65;1.9;-0.76
50.43498;30.51743;00:15:00;2024-06-01;0.8;44.8;14.8;90.0;1006.2;0.0;3.86;60.52;23.32;37.2;1.7;2.66;1.9;-0.76
50.43498;30.51743;00:15:10;2024-06-01;0.8;44.77;14.8;90.0;1006.2;0.0;3.85;60.48;23.31;37.17;1.7;2.66;1.9;-0.76
50.43498;30.51743;00:15:20;2024-06-01;0.81;44.73;14.8;90.0;1006.2;0.0;3.85;60.44;23.29;37.14;1.7;2.66;1.9;-0.76
50.43498;30.51743;00:15:30;2024-06-01;0.81;44.7;14.8;90.0;1006.2;0.0;3.85;60.4;23.28;37.12;1.7;2.66;1.9;-0.77
50.43498;30.51743;00:15:40;2024-06-01;0.81;44.67;14.8;90.0;1006.2;0.0;3.85;60.36;23.27;37.09;1.7;2.66;1.9;-0.77
50.43498;30.51743;00:15:50;2024-06-01;0.82;44.63;14.8;90.0;1006.2;0.0;3.84;60.33;23.25;37.07;1.7;2.66;1.9;-0.77
50.43498;30.51743;00:16:00;2024-06-01;0.82;44.6;14.8;90.0;1006.2;0.0;3.84;60.29;23.24;37.04;1.7;2.66;1.89;-0.77
50.43498;30.51743;00:16:10;2024-06-01;0.82;44.57;14.8;90.0;1006.2;0.0;3.84;60.25;23.22;37.02;1.7;2.66;1.89;-0.77
50.43498;30.51743;00:16:20;2024-06-01;0.83;44.53;14.8;90.0;1006.2;0.0;3.84;60.21;23.21;36.99;1.7;2.66;1.89;-0.78
50.43498;30.51743;00:16:30;2024-06-01;0.83;44.5;14.8;90.0;1006.2;0.0;3.84;60.17;23.2;36.97;1.7;2.67;1.89;-0.78
50.43498;30.51743;00:16:40;2024-06-01;0.83;44.47;14.8;90.0;1006.2;0.0;3.83;60.13;23.18;36.94;1.7;2.67;1.89;-0.78
50.43498;30.51743;00:16:50;2024-06-01;0.84;44.43;14.8;90.0;1006.2;0.0;3.83;60.09;23.17;36.91;1.7;2.67;1.89;-0.78
50.43498;30.51743;00:17:00;2024-06-01;0.84;44.4;14.8;90.0;1006.2;0.0;3.83;60.05;23.16;36.89;1.7;2.67;1.89;-0.78
50.43498;30.51743;00:17:10;2024-06-01;0.84;44.37;14.8;90.0;1006.2;0.0;3.83;60.01;23.14;36.86;1.7;2.67;1.89;-0.79
50.43498;30.51743;00:17:20;2024-06-01;0.85;44.33;14.8;90.0;1006.2;0.0;3.82;59.97;23.13;36.84;1.7;2.67;1.89;-0.79
50.43498;30.51743;00:17:30;2024-06-01;0.85;44.3;14.8;90.0;1006.2;0.0;3.82;59.94;23.12;36.81;1.7;2.67;1.89;-0.79
50.43498;30.51743;00:17:40;2024-06-01;0.85;44.27;14.8;90.0;1006.2;0.0;3.82;59.9;23.1;36.79;1.7;2.67;1.88;-0.79
50.43498;30.51743;00:17:50;2024-06-01;0.86;44.23;14.8;90.0;1006.2;0.0;3.82;59.86;23.09;36.76;1.7;2.67;1.88;-0.79
50.43498;30.51743;00:18:00;2024-06-01;0.86;44.2;14.8;90.0;1006.2;0.0;3.82;59.82;23.07;36.74;1.7;2.68;1.88;-0.8
50.43498;30.51743;00:18:10;2024-06-01;0.86;44.17;14.8;90.0;1006.2;0.0;3.81;59.78;23.06;36.71;1.7;2.68;1.88;-0.8
50.43498;30.51743;00:18:20;2024-06-01;0.87;44.13;14.8;90.0;1006.2;0.0;3.81;59.74;23.05;36.69;1.7;2.68;1.88;-0.8
50.43498;30.51743;00:18:30;2024-06-01;0.87;44.1;14.8;90.0;1006.2;0.0;3.81;59.7;23.03;36.66;1.7;2.68;1.88;-0.8
50.43498;30.51743;00:18:40;2024-06-01;0.87;44.07;14.8;90.0;1006.2;0.0;3.81;59.66;23.02;36.63;1.7;2.68;1.88;-0.8
50.43498;30.51743;00:18:50;2024-06-01;0.88;44.03;14.8;90.0;1006.2;0.0;3.81;59.62;23.01;36.61;1.7;2.68;1.88;-0.81
50.43498;30.51743;00:19:00;2024-06-01;0.88;44.0;14.8;90.0;1006.2;0.0;3.8;59.58;22.99;36.58;1.7;2.68;1.88;-0.81
50.43498;30.51743;00:19:10;2024-06-01;0.88;43.97;14.8;90.0;1006.2;0.0;3.8;59.55;22.98;36.56;1.7;2.68;1.88;-0.81
50.43498;30.51743;00:19:20;2024-06-01;0.89;43.93;14.8;90.0;1006.2;0.0;3.8;59.51;22.96;36.53;1.7;2.69;1.87;-0.81
50.43498;30.51743;00:19:30;2024-06-01;0.89;43.9;14.8;90.0;1006.2;0.0;3.8;59.47;22.95;36.51;1.7;2.69;1.87;-0.81
50.43498;30.51743;00:19:40;2024-06-01;0.89;43.87;14.8;90.0;1006.2;0.0;3.79;59.43;22.94;36.48;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:19:50;2024-06-01;0.9;43.83;14.8;90.0;1006.2;0.0;3.79;59.39;22.92;36.46;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:20:00;2024-06-01;0.9;43.8;14.8;90.0;1006.2;0.0;3.79;59.35;22.91;36.43;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:20:10;2024-06-01;0.9;43.81;14.8;90.0;1006.2;0.0;3.79;59.4;22.93;36.46;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:20:20;2024-06-01;0.91;43.81;14.8;90.0;1006.2;0.0;3.79;59.45;22.95;36.49;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:20:30;2024-06-01;0.91;43.82;14.8;90.0;1006.2;0.0;3.8;59.5;22.97;36.52;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:20:40;2024-06-01;0.91;43.83;14.8;89.99;1006.2;0.0;3.8;59.55;22.99;36.55;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:20:50;2024-06-01;0.92;43.83;14.8;89.99;1006.2;0.0;3.8;59.6;23.01;36.59;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:21:00;2024-06-01;0.92;43.84;14.8;89.99;1006.2;0.0;3.8;59.65;23.03;36.62;1.7;2.69;1.87;-0.82
50.43498;30.51743;00:21:10;2024-06-01;0.92;43.85;14.8;89.99;1006.2;0.0;3.81;59.7;23.05;36.65;1.7;2.68;1.87;-0.82
50.43498;30.51743;00:21:20;2024-06-01;0.93;43.85;14.8;89.99;1006.2;0.0;3.81;59.75;23.07;36.68;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:21:30;2024-06-01;0.93;43.86;14.8;89.99;1006.2;0.0;3.81;59.8;23.09;36.71;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:21:40;2024-06-01;0.93;43.87;14.8;89.98;1006.2;0.0;3.81;59.85;23.11;36.74;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:21:50;2024-06-01;0.94;43.87;14.8;89.98;1006.2;0.0;3.81;59.9;23.12;36.77;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:22:00;2024-06-01;0.94;43.88;14.8;89.98;1006.2;0.0;3.82;59.95;23.14;36.8;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:22:10;2024-06-01;0.94;43.89;14.8;89.98;1006.2;0.0;3.82;60.0;23.16;36.84;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:22:20;2024-06-01;0.95;43.89;14.8;89.98;1006.2;0.0;3.82;60.05;23.18;36.87;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:22:30;2024-06-01;0.95;43.9;14.8;89.98;1006.2;0.0;3.82;60.11;23.2;36.9;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:22:40;2024-06-01;0.95;43.91;14.8;89.97;1006.2;0.0;3.82;60.16;23.22;36.93;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:22:50;2024-06-01;0.96;43.91;14.8;89.97;1006.2;0.0;3.83;60.21;23.24;36.96;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:23:00;2024-06-01;0.96;43.92;14.8;89.97;1006.2;0.0;3.83;60.26;23.26;36.99;1.7;2.68;1.86;-0.82
50.43498;30.51743;00:23:10;2024-06-01;0.96;43.93;14.8;89.97;1006.2;0.0;3.83;60.31;23.28;37.02;1.7;2.67;1.86;-0.82
50.43498;30.51743;00:23:20;2024-06-01;0.97;43.93;14.8;89.97;1006.2;0.0;3.83;60.36;23.3;37.05;1.7;2.67;1.86;-0.82
50.43498;30.51743;00:23:30;2024-06-01;0.97;43.94;14.8;89.97;1006.2;0.0;3.84;60.41;23.32;37.08;1.7;2.67;1.86;-0.82
50.43498;30.51743;00:23:40;2024-06-01;0.97;43.95;14.8;89.96;1006.2;0.0;3.84;60.46;23.34;37.12;1.7;2.67;1.86;-0.82
50.43498;30.51743;00:23:50;2024-06-01;0.98;43.95;14.8;89.96;1006.2;0.0;3.84;60.51;23.36;37.15;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:24:00;2024-06-01;0.98;43.96;14.8;89.96;1006.2;0.0;3.84;60.56;23.38;37.18;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:24:10;2024-06-01;0.98;43.97;14.8;89.96;1006.2;0.0;3.84;60.61;23.4;37.21;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:24:20;2024-06-01;0.99;43.97;14.8;89.96;1006.2;0.0;3.85;60.66;23.42;37.24;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:24:30;2024-06-01;0.99;43.98;14.8;89.96;1006.2;0.0;3.85;60.71;23.44;37.27;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:24:40;2024-06-01;0.99;43.99;14.8;89.95;1006.2;0.0;3.85;60.76;23.46;37.3;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:24:50;2024-06-01;1.0;43.99;14.8;89.95;1006.2;0.0;3.85;60.81;23.48;37.33;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:25:00;2024-06-01;1.0;44.0;14.8;89.95;1006.2;0.0;3.86;60.86;23.5;37.37;1.7;2.67;1.85;-0.82
50.43498;30.51743;00:25:10;2024-06-01;1.0;44.01;14.8;89.95;1006.2;0.0;3.86;60.91;23.51;37.4;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:25:20;2024-06-01;1.01;44.01;14.8;89.95;1006.2;0.0;3.86;60.96;23.53;37.43;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:25:30;2024-06-01;1.01;44.02;14.8;89.95;1006.2;0.0;3.86;61.01;23.55;37.46;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:25:40;2024-06-01;1.01;44.03;14.8;89.94;1006.2;0.0;3.86;61.06;23.57;37.49;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:25:50;2024-06-01;1.02;44.03;14.8;89.94;1006.2;0.0;3.87;61.11;23.59;37.52;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:26:00;2024-06-01;1.02;44.04;14.8;89.94;1006.2;0.0;3.87;61.16;23.61;37.55;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:26:10;2024-06-01;1.02;44.05;14.8;89.94;1006.2;0.0;3.87;61.21;23.63;37.58;1.7;2.66;1.85;-0.81
50.43498;30.51743;00:26:20;2024-06-01;1.03;44.05;14.8;89.94;1006.2;0.0;3.87;61.26;23.65;37.61;1.7;2.66;1.84;-0.81
50.43498;30.51743;00:26:30;2024-06-01;1.03;44.06;14.8;89.94;1006.2;0.0;3.87;61.31;23.67;37.65;1.7;2.66;1.84;-0.81
50.43498;30.51743;00:26:40;2024-06-01;1.03;44.07;14.8;89.93;1006.2;0.0;3.88;61.36;23.69;37.68;1.7;2.66;1.84;-0.81
50.43498;30.51743;00:26:50;2024-06-01;1.04;44.07;14.8;89.93;1006.2;0.0;3.88;61.41;23.71;37.71;1.7;2.66;1.84;-0.81
50.43498;30.51743;00:27:00;2024-06-01;1.04;44.08;14.8;89.93;1006.2;0.0;3.88;61.46;23.73;37.74;1.7;2.66;1.84;-0.81
50.43498;30.51743;00:27:10;2024-06-01;1.04;44.09;14.8;89.93;1006.2;0.0;3.88;61.51;23.75;37.77;1.7;2.65;1.84;-0.81
50.43498;30.51743;00:27:20;2024-06-01;1.05;44.09;14.8;89.93;1006.2;0.0;3.89;61.56;23.77;37.8;1.7;2.65;1.84;-0.81
50.43498;30.51743;00:27:30;2024-06-01;1.05;44.1;14.8;89.93;1006.2;0.0;3.89;61.62;23.79;37.83;1.7;2.65;1.84;-0.81
50.43498;30.51743;00:27:40;2024-06-01;1.05;44.11;14.8;89.92;1006.2;0.0;3.89;61.67;23.81;37.86;1.7;2.65;1.84;-0.81
50.43498;30.51743;00:27:50;2024-06-01;1.06;44.11;14.8;89.92;1006.2;0.0;3.89;61.72;23.83;37.89;1.7;2.65;1.84;-0.81
50.43498;30.51743;00:28:00;2024-06-01;1.06;44.12;14.8;89.92;1006.2;0.0;3.89;61.77;23.85;37.93;1.7;2.65;1.84;-0.81
50.43498;30.51743;00:28:10;2024-06-01;1.06;44.13;14.8;89.92;1006.2;0.0;3.9;61.82;23.87;37.96;1.7;2.65;1.84;-0.81
